5.71152135 -0.35905980
5.74953481 -0.30944799
5.78754826 -0.25262683
5.82556171 -0.18962458
5.86357516 -0.12161548
5.90158862 -0.04989807
5.93960207 0.02412934
5.97761552 0.09899589
6.01562898 0.17318721
6.05364243 0.24517595
6.09165588 0.31345315
6.12966934 0.37655979
6.16768279 0.43311767
6.20569624 0.48185944
6.24370970 0.52165657
6.28172315 0.55154504
6.31973660 0.57074808
6.35775006 0.57869529
6.39576351 0.57503784
6.43377696 0.55965938
6.47179042 0.53268219
6.50980387 0.49446857
6.54781732 0.44561720
6.58583078 0.38695454
6.62384423 0.31952150
6.66185768 0.24455517
6.69987114 0.16346647
6.73788459 0.07781374
6.77589804 -0.01072722
6.81391150 -0.10039590
6.85192495 -0.18938202
6.88993840 -0.27586224
6.92795186 -0.35803752
6.96596531 -0.43417049
7.00397876 -0.50262233
7.04199222 -0.56188785
7.08000567 -0.61062844
7.11801912 -0.64770210
7.15603258 -0.67218973
7.19404603 -0.68341713
7.23205948 -0.68097234
7.27007294 -0.66471774
7.30808639 -0.63479658
7.34609984 -0.59163387
7.38411330 -0.53593132
7.42212675 -0.46865668
7.46014020 -0.39102717
7.49815366 -0.30448772
7.53616711 -0.21068425
7.57418056 -0.11143217
7.61219401 -0.00868129
7.65020747 0.09552271
7.68822092 0.19907904
7.72623437 0.29987456
7.76424783 0.39582698
7.80226128 0.48492804
7.84027473 0.56528580
7.87828819 0.63516490
7.91630164 0.69302396
7.95431509 0.73754967
7.99232855 0.76768631
8.03034200 0.78266035
8.06835545 0.78199952
8.10636891 0.76554586
8.14438236 0.73346235
8.18239581 0.68623303
8.22040927 0.62465647
8.25842272 0.54983272
8.29643617 0.46314376
8.33444963 0.36622803
8.37246308 0.26094945
8.41047653 0.14936128
8.44848999 0.03366586
8.48650344 -0.08382905
8.52451689 -0.20075686
8.56253035 -0.31474003
8.60054380 -0.42343875
8.63855725 -0.52459950
8.67657071 -0.61610197
8.71458416 -0.69600376
8.75259761 -0.76258197
8.79061107 -0.81437041
8.82862452 -0.85019185
8.86663797 -0.86918479
8.90465143 -0.87082368
8.94266488 -0.85493255
8.98067833 -0.82169145
9.01869179 -0.77163562
9.05670524 -0.70564739
9.09471869 -0.62494069
9.13273215 -0.53103877
9.17074560 -0.42574534
9.20875905 -0.31110956
9.24677250 -0.18938592
9.28478596 -0.06298940
9.32279941 0.06555271
9.36081286 0.19365208
9.39882632 0.31871185
9.43683977 0.43817970
9.47485322 0.54960063
9.51286668 0.65066784
9.55088013 0.73927078
9.58889358 0.81353982
9.62690704 0.87188593
9.66492049 0.91303481
9.70293394 0.93605500
9.74094740 0.94037879
9.77896085 0.92581591
9.81697430 0.89255950
9.85498776 0.84118419
9.89300121 0.77263638
9.93101466 0.68821664
9.96902812 0.58955493
10.00704157 0.47857890
10.04505502 0.35747565
10.08306848 0.22864831
10.12108193 0.09466784
10.15909538 -0.04177899
10.19710884 -0.17794398
10.23512229 -0.31107342
10.27313574 -0.43846460
10.31114920 -0.55752117
10.34916265 -0.66580656
10.38717610 -0.76109463
10.42518956 -0.84141578
10.46320301 -0.90509809
10.50121646 -0.95080255
10.53922992 -0.97755148
10.57724337 -0.98474953
10.61525682 -0.97219704
10.65327028 -0.94009517
10.69128373 -0.88904286
10.72929718 -0.82002557
10.76731064 -0.73439605
10.80532409 -0.63384762
10.84333754 -0.52038013
10.88135099 -0.39625985
10.91936445 -0.26397353
10.95737790 -0.12617822
10.99539135 0.01435305
11.03340481 0.15478758
11.07141826 0.29229069
11.10943171 0.42408385
11.14744517 0.54750141
11.18545862 0.66004504
11.22347207 0.75943509
11.26148553 0.84365728
11.29949898 0.91100391
11.33751243 0.96010903
11.37552589 0.98997641
11.41353934 1.00000000
11.45155279 0.98997641
11.48956625 0.96010903
11.52757970 0.91100391
11.56559315 0.84365728
11.60360661 0.75943509
11.64162006 0.66004504
11.67963351 0.54750141
11.71764697 0.42408385
11.75566042 0.29229069
11.79367387 0.15478758
11.83168733 0.01435305
11.86970078 -0.12617822
11.90771423 -0.26397353
11.94572769 -0.39625985
11.98374114 -0.52038013
12.02175459 -0.63384762
12.05976805 -0.73439608
12.09778150 -0.82002557
12.13579495 -0.88904286
12.17380841 -0.94009518
12.21182186 -0.97219704
12.24983531 -0.98474953
12.28784877 -0.97755147
12.32586222 -0.95080255
12.36387567 -0.90509809
12.40188913 -0.84141577
12.43990258 -0.76109463
12.47791603 -0.66580656
12.51592949 -0.55752114
12.55394294 -0.43846460
12.59195639 -0.31107342
12.62996984 -0.17794398
12.66798330 -0.04177899
12.70599675 0.09466784
12.74401020 0.22864831
12.78202366 0.35747565
12.82003711 0.47857890
12.85805056 0.58955493
12.89606402 0.68821664
12.93407747 0.77263638
12.97209092 0.84118419
13.01010438 0.89255950
13.04811783 0.92581591
13.08613128 0.94037879
13.12414474 0.93605500
13.16215819 0.91303481
13.20017164 0.87188593
13.23818510 0.81353982
13.27619855 0.73927078
13.31421200 0.65066784
13.35222546 0.54960063
13.39023891 0.43817970
13.42825236 0.31871185
13.46626582 0.19365208
13.50427927 0.06555271
13.54229272 -0.06298940
13.58030618 -0.18938592
13.61831963 -0.31110956
13.65633308 -0.42574534
13.69434654 -0.53103880
13.73235999 -0.62494069
13.77037344 -0.70564739
13.80838690 -0.77163563
13.84640035 -0.82169145
13.88441380 -0.85493255
13.92242726 -0.87082368
13.96044071 -0.86918479
13.99845416 -0.85019185
14.03646762 -0.81437039
14.07448107 -0.76258197
14.11249452 -0.69600376
14.15050798 -0.61610194
14.18852143 -0.52459950
14.22653488 -0.42343875
14.26454833 -0.31474003
14.30256179 -0.20075686
14.34057524 -0.08382905
14.37858869 0.03366586
14.41660215 0.14936128
14.45461560 0.26094945
14.49262905 0.36622803
14.53064251 0.46314376
14.56865596 0.54983272
14.60666941 0.62465647
14.64468287 0.68623303
14.68269632 0.73346235
14.72070977 0.76554586
14.75872323 0.78199952
14.79673668 0.78266035
14.83475013 0.76768631
14.87276359 0.73754967
14.91077704 0.69302396
14.94879049 0.63516490
14.98680395 0.56528580
15.02481740 0.48492804
15.06283085 0.39582698
15.10084431 0.29987456
15.13885776 0.19907904
15.17687121 0.09552271
15.21488467 -0.00868129
15.25289812 -0.11143217
15.29091157 -0.21068425
15.32892503 -0.30448775
15.36693848 -0.39102717
15.40495193 -0.46865668
15.44296539 -0.53593133
15.48097884 -0.59163387
15.51899229 -0.63479658
15.55700575 -0.66471774
15.59501920 -0.68097234
15.63303265 -0.68341713
15.67104611 -0.67218973
15.70905956 -0.64770210
15.74707301 -0.61062844
15.78508647 -0.56188784
15.82309992 -0.50262233
15.86111337 -0.43417049
15.89912683 -0.35803749
15.93714028 -0.27586224
15.97515373 -0.18938202
16.01316718 -0.10039590
16.05118064 -0.01072722
16.08919409 0.07781374
16.12720754 0.16346647
16.16522100 0.24455517
16.20323445 0.31952150
16.24124790 0.38695454
16.27926136 0.44561720
16.31727481 0.49446857
16.35528826 0.53268219
16.39330172 0.55965938
16.43131517 0.57503784
16.46932862 0.57869529
16.50734208 0.57074808
16.54535553 0.55154504
16.58336898 0.52165657
16.62138244 0.48185944
16.65939589 0.43311767
16.69740934 0.37655979
16.73542280 0.31345315
16.77343625 0.24517595
16.81144970 0.17318721
16.84946316 0.09899589
16.88747661 0.02412934
16.92549006 -0.04989807
16.96350352 -0.12161548
17.00151697 -0.18962458
17.03953042 -0.25262683
17.07754388 -0.30944801
