t_code_units,ps
-8.767999999999999261e+01,-5.771202438099199838e+01
-8.765999999999999659e+01,-5.769886014185399858e+01
-8.764000000000000057e+01,-5.768569590271599878e+01
-8.762000000000000455e+01,-5.767253166357800609e+01
-8.759999999999999432e+01,-5.765936742443999918e+01
-8.757999999999999829e+01,-5.764620318530199938e+01
-8.756000000000000227e+01,-5.763303894616399958e+01
-8.753999999999999204e+01,-5.761987470702599268e+01
-8.751999999999999602e+01,-5.760671046788799998e+01
-8.750000000000000000e+01,-5.759354622875000018e+01
-8.748000000000000398e+01,-5.758038198961200038e+01
-8.745999999999999375e+01,-5.756721775047399348e+01
-8.743999999999999773e+01,-5.755405351133600078e+01
-8.742000000000000171e+01,-5.754088927219800098e+01
-8.740000000000000568e+01,-5.752772503306000118e+01
-8.737999999999999545e+01,-5.751456079392199428e+01
-8.735999999999999943e+01,-5.750139655478400158e+01
-8.734000000000000341e+01,-5.748823231564600178e+01
-8.731999999999999318e+01,-5.747506807650799487e+01
-8.729999999999999716e+01,-5.746190383737000218e+01
-8.728000000000000114e+01,-5.744873959823200238e+01
-8.726000000000000512e+01,-5.743557535909400258e+01
-8.723999999999999488e+01,-5.742241111995599567e+01
-8.721999999999999886e+01,-5.740924688081800298e+01
-8.720000000000000284e+01,-5.739608264168000318e+01
-8.717999999999999261e+01,-5.738291840254199627e+01
-8.715999999999999659e+01,-5.736975416340399647e+01
-8.714000000000000057e+01,-5.735658992426600378e+01
-8.712000000000000455e+01,-5.734342568512800398e+01
-8.709999999999999432e+01,-5.733026144598999707e+01
-8.707999999999999829e+01,-5.731709720685199727e+01
-8.706000000000000227e+01,-5.730393296771400458e+01
-8.703999999999999204e+01,-5.729076872857599767e+01
-8.701999999999999602e+01,-5.727760448943799787e+01
-8.700000000000000000e+01,-5.726444025029999807e+01
-8.698000000000000398e+01,-5.725127601116200537e+01
-8.695999999999999375e+01,-5.723811177202399847e+01
-8.693999999999999773e+01,-5.722494753288599867e+01
-8.692000000000000171e+01,-5.721178329374799887e+01
-8.690000000000000568e+01,-5.719861905461000617e+01
-8.687999999999999545e+01,-5.718545481547199927e+01
-8.685999999999999943e+01,-5.717229057633399947e+01
-8.684000000000000341e+01,-5.715912633719599967e+01
-8.681999999999999318e+01,-5.714596209805799276e+01
-8.679999999999999716e+01,-5.713279785892000007e+01
-8.678000000000000114e+01,-5.711963361978200027e+01
-8.676000000000000512e+01,-5.710646938064400047e+01
-8.673999999999999488e+01,-5.709330514150600067e+01
-8.671999999999999886e+01,-5.708014090236800087e+01
-8.670000000000000284e+01,-5.706697666323000107e+01
-8.667999999999999261e+01,-5.705381242409199416e+01
-8.665999999999999659e+01,-5.704064818495400147e+01
-8.664000000000000057e+01,-5.702748394581600166e+01
-8.662000000000000455e+01,-5.701431970667800186e+01
-8.659999999999999432e+01,-5.700115546753999496e+01
-8.657999999999999829e+01,-5.698799122840200226e+01
-8.656000000000000227e+01,-5.697482698926400246e+01
-8.653999999999999204e+01,-5.696166275012599556e+01
-8.651999999999999602e+01,-5.694849851098799576e+01
-8.650000000000000000e+01,-5.693533427185000306e+01
-8.648000000000000398e+01,-5.692217003271200326e+01
-8.645999999999999375e+01,-5.690900579357399636e+01
-8.643999999999999773e+01,-5.689584155443599656e+01
-8.642000000000000171e+01,-5.688267731529800386e+01
-8.640000000000000568e+01,-5.686951307616000406e+01
-8.637999999999999545e+01,-5.685634883702199716e+01
-8.635999999999999943e+01,-5.684318459788399736e+01
-8.634000000000000341e+01,-5.683002035874600466e+01
-8.631999999999999318e+01,-5.681685611960799775e+01
-8.629999999999999716e+01,-5.680369188046999795e+01
-8.628000000000000114e+01,-5.679052764133199815e+01
-8.626000000000000512e+01,-5.677736340219400546e+01
-8.623999999999999488e+01,-5.676419916305599855e+01
-8.621999999999999886e+01,-5.675103492391799875e+01
-8.620000000000000284e+01,-5.673787068477999895e+01
-8.617999999999999261e+01,-5.672470644564199915e+01
-8.615999999999999659e+01,-5.671154220650399935e+01
-8.614000000000000057e+01,-5.669837796736599955e+01
-8.612000000000000455e+01,-5.668521372822800686e+01
-8.609999999999999432e+01,-5.667204948908999995e+01
-8.607999999999999829e+01,-5.665888524995200015e+01
-8.606000000000000227e+01,-5.664572101081400035e+01
-8.603999999999999204e+01,-5.663255677167599345e+01
-8.601999999999999602e+01,-5.661939253253800075e+01
-8.600000000000000000e+01,-5.660622829340000095e+01
-8.598000000000000398e+01,-5.659306405426200115e+01
-8.595999999999999375e+01,-5.657989981512399424e+01
-8.593999999999999773e+01,-5.656673557598600155e+01
-8.592000000000000171e+01,-5.655357133684800175e+01
-8.590000000000000568e+01,-5.654040709771000195e+01
-8.587999999999999545e+01,-5.652724285857199504e+01
-8.585999999999999943e+01,-5.651407861943400235e+01
-8.584000000000000341e+01,-5.650091438029600255e+01
-8.581999999999999318e+01,-5.648775014115799564e+01
-8.579999999999999716e+01,-5.647458590201999584e+01
-8.578000000000000114e+01,-5.646142166288200315e+01
-8.576000000000000512e+01,-5.644825742374400335e+01
-8.573999999999999488e+01,-5.643509318460599644e+01
-8.571999999999999886e+01,-5.642192894546799664e+01
-8.570000000000000284e+01,-5.640876470633000395e+01
-8.567999999999999261e+01,-5.639560046719199704e+01
-8.565999999999999659e+01,-5.638243622805399724e+01
-8.564000000000000057e+01,-5.636927198891599744e+01
-8.562000000000000455e+01,-5.635610774977800475e+01
-8.559999999999999432e+01,-5.634294351063999784e+01
-8.557999999999999829e+01,-5.632977927150199804e+01
-8.556000000000000227e+01,-5.631661503236400534e+01
-8.553999999999999204e+01,-5.630345079322599844e+01
-8.551999999999999602e+01,-5.629028655408799864e+01
-8.550000000000000000e+01,-5.627712231494999884e+01
-8.548000000000000398e+01,-5.626395807581200614e+01
-8.545999999999999375e+01,-5.625079383667399924e+01
-8.543999999999999773e+01,-5.623762959753599944e+01
-8.542000000000000171e+01,-5.622446535839799964e+01
-8.540000000000000568e+01,-5.621130111926000694e+01
-8.537999999999999545e+01,-5.619813688012200004e+01
-8.535999999999999943e+01,-5.618497264098400024e+01
-8.534000000000000341e+01,-5.617180840184600044e+01
-8.531999999999999318e+01,-5.615864416270799353e+01
-8.529999999999999716e+01,-5.614547992357000084e+01
-8.528000000000000114e+01,-5.613231568443200104e+01
-8.526000000000000512e+01,-5.611915144529400123e+01
-8.523999999999999488e+01,-5.610598720615599433e+01
-8.521999999999999886e+01,-5.609282296701800163e+01
-8.520000000000000284e+01,-5.607965872788000183e+01
-8.517999999999999261e+01,-5.606649448874199493e+01
-8.515999999999999659e+01,-5.605333024960399513e+01
-8.514000000000000057e+01,-5.604016601046600243e+01
-8.512000000000000455e+01,-5.602700177132800263e+01
-8.509999999999999432e+01,-5.601383753218999573e+01
-8.507999999999999829e+01,-5.600067329305199593e+01
-8.506000000000000227e+01,-5.598750905391400323e+01
-8.503999999999999204e+01,-5.597434481477599633e+01
-8.501999999999999602e+01,-5.596118057563799653e+01
-8.500000000000000000e+01,-5.594801633650000383e+01
-8.498000000000000398e+01,-5.593485209736200403e+01
-8.495999999999999375e+01,-5.592168785822399713e+01
-8.493999999999999773e+01,-5.590852361908599732e+01
-8.492000000000000171e+01,-5.589535937994800463e+01
-8.490000000000000568e+01,-5.588219514081000483e+01
-8.487999999999999545e+01,-5.586903090167199792e+01
-8.485999999999999943e+01,-5.585586666253399812e+01
-8.484000000000000341e+01,-5.584270242339600543e+01
-8.481999999999999318e+01,-5.582953818425799852e+01
-8.479999999999999716e+01,-5.581637394511999872e+01
-8.478000000000000114e+01,-5.580320970598199892e+01
-8.476000000000000512e+01,-5.579004546684400623e+01
-8.473999999999999488e+01,-5.577688122770599932e+01
-8.471999999999999886e+01,-5.576371698856799952e+01
-8.470000000000000284e+01,-5.575055274942999972e+01
-8.467999999999999261e+01,-5.573738851029199282e+01
-8.465999999999999659e+01,-5.572422427115400012e+01
-8.464000000000000057e+01,-5.571106003201600032e+01
-8.462000000000000455e+01,-5.569789579287800052e+01
-8.459999999999999432e+01,-5.568473155373999361e+01
-8.457999999999999829e+01,-5.567156731460200092e+01
-8.456000000000000227e+01,-5.565840307546400112e+01
-8.453999999999999204e+01,-5.564523883632599421e+01
-8.451999999999999602e+01,-5.563207459718799441e+01
-8.450000000000000000e+01,-5.561891035805000172e+01
-8.448000000000000398e+01,-5.560574611891200192e+01
-8.445999999999999375e+01,-5.559258187977399501e+01
-8.443999999999999773e+01,-5.557941764063600232e+01
-8.442000000000000171e+01,-5.556625340149800252e+01
-8.440000000000000568e+01,-5.555308916236000272e+01
-8.437999999999999545e+01,-5.553992492322199581e+01
-8.435999999999999943e+01,-5.552676068408400312e+01
-8.434000000000000341e+01,-5.551359644494600332e+01
-8.431999999999999318e+01,-5.550043220580799641e+01
-8.429999999999999716e+01,-5.548726796666999661e+01
-8.428000000000000114e+01,-5.547410372753200392e+01
-8.426000000000000512e+01,-5.546093948839400412e+01
-8.423999999999999488e+01,-5.544777524925599721e+01
-8.421999999999999886e+01,-5.543461101011799741e+01
-8.420000000000000284e+01,-5.542144677098000471e+01
-8.417999999999999261e+01,-5.540828253184199781e+01
-8.415999999999999659e+01,-5.539511829270399801e+01
-8.414000000000000057e+01,-5.538195405356599821e+01
-8.412000000000000455e+01,-5.536878981442800551e+01
-8.409999999999999432e+01,-5.535562557528999861e+01
-8.407999999999999829e+01,-5.534246133615199881e+01
-8.406000000000000227e+01,-5.532929709701399901e+01
-8.403999999999999204e+01,-5.531613285787599210e+01
-8.401999999999999602e+01,-5.530296861873799941e+01
-8.400000000000000000e+01,-5.528980437959999961e+01
-8.398000000000000398e+01,-5.527664014046199981e+01
-8.395999999999999375e+01,-5.526347590132399290e+01
-8.393999999999999773e+01,-5.525031166218600021e+01
-8.392000000000000171e+01,-5.523714742304800041e+01
-8.390000000000000568e+01,-5.522398318391000771e+01
-8.387999999999999545e+01,-5.521081894477200080e+01
-8.385999999999999943e+01,-5.519765470563400100e+01
-8.384000000000000341e+01,-5.518449046649600120e+01
-8.381999999999999318e+01,-5.517132622735799430e+01
-8.379999999999999716e+01,-5.515816198822000160e+01
-8.378000000000000114e+01,-5.514499774908200180e+01
-8.376000000000000512e+01,-5.513183350994400200e+01
-8.373999999999999488e+01,-5.511866927080599510e+01
-8.371999999999999886e+01,-5.510550503166800240e+01
-8.370000000000000284e+01,-5.509234079253000260e+01
-8.367999999999999261e+01,-5.507917655339199570e+01
-8.365999999999999659e+01,-5.506601231425399590e+01
-8.364000000000000057e+01,-5.505284807511600320e+01
-8.362000000000000455e+01,-5.503968383597800340e+01
-8.359999999999999432e+01,-5.502651959683999650e+01
-8.357999999999999829e+01,-5.501335535770199670e+01
-8.356000000000000227e+01,-5.500019111856400400e+01
-8.353999999999999204e+01,-5.498702687942599709e+01
-8.351999999999999602e+01,-5.497386264028799729e+01
-8.350000000000000000e+01,-5.496069840114999749e+01
-8.348000000000000398e+01,-5.494753416201200480e+01
-8.345999999999999375e+01,-5.493436992287399789e+01
-8.343999999999999773e+01,-5.492120568373599809e+01
-8.342000000000000171e+01,-5.490804144459799829e+01
-8.340000000000000568e+01,-5.489487720546000560e+01
-8.337999999999999545e+01,-5.488171296632199869e+01
-8.335999999999999943e+01,-5.486854872718399889e+01
-8.334000000000000341e+01,-5.485538448804600620e+01
-8.331999999999999318e+01,-5.484222024890799929e+01
-8.329999999999999716e+01,-5.482905600976999949e+01
-8.328000000000000114e+01,-5.481589177063199969e+01
-8.326000000000000512e+01,-5.480272753149400700e+01
-8.323999999999999488e+01,-5.478956329235600009e+01
-8.321999999999999886e+01,-5.477639905321800029e+01
-8.320000000000000284e+01,-5.476323481408000049e+01
-8.317999999999999261e+01,-5.475007057494199358e+01
-8.315999999999999659e+01,-5.473690633580400089e+01
-8.314000000000000057e+01,-5.472374209666600109e+01
-8.312000000000000455e+01,-5.471057785752800129e+01
-8.309999999999999432e+01,-5.469741361838999438e+01
-8.307999999999999829e+01,-5.468424937925200169e+01
-8.306000000000000227e+01,-5.467108514011400189e+01
-8.303999999999999204e+01,-5.465792090097599498e+01
-8.301999999999999602e+01,-5.464475666183799518e+01
-8.300000000000000000e+01,-5.463159242270000249e+01
-8.298000000000000398e+01,-5.461842818356200269e+01
-8.295999999999999375e+01,-5.460526394442399578e+01
-8.293999999999999773e+01,-5.459209970528599598e+01
-8.292000000000000171e+01,-5.457893546614800329e+01
-8.290000000000000568e+01,-5.456577122701000349e+01
-8.287999999999999545e+01,-5.455260698787199658e+01
-8.285999999999999943e+01,-5.453944274873399678e+01
-8.284000000000000341e+01,-5.452627850959600408e+01
-8.281999999999999318e+01,-5.451311427045799718e+01
-8.279999999999999716e+01,-5.449995003131999738e+01
-8.278000000000000114e+01,-5.448678579218200468e+01
-8.276000000000000512e+01,-5.447362155304400488e+01
-8.273999999999999488e+01,-5.446045731390599798e+01
-8.271999999999999886e+01,-5.444729307476799818e+01
-8.270000000000000284e+01,-5.443412883563000548e+01
-8.267999999999999261e+01,-5.442096459649199858e+01
-8.265999999999999659e+01,-5.440780035735399878e+01
-8.264000000000000057e+01,-5.439463611821599898e+01
-8.262000000000000455e+01,-5.438147187907800628e+01
-8.259999999999999432e+01,-5.436830763993999938e+01
-8.257999999999999829e+01,-5.435514340080199958e+01
-8.256000000000000227e+01,-5.434197916166399978e+01
-8.253999999999999204e+01,-5.432881492252599287e+01
-8.251999999999999602e+01,-5.431565068338800018e+01
-8.250000000000000000e+01,-5.430248644425000037e+01
-8.248000000000000398e+01,-5.428932220511200057e+01
-8.245999999999999375e+01,-5.427615796597399367e+01
-8.243999999999999773e+01,-5.426299372683600097e+01
-8.242000000000000171e+01,-5.424982948769800117e+01
-8.240000000000000568e+01,-5.423666524856000137e+01
-8.237999999999999545e+01,-5.422350100942199447e+01
-8.235999999999999943e+01,-5.421033677028400177e+01
-8.234000000000000341e+01,-5.419717253114600197e+01
-8.231999999999999318e+01,-5.418400829200799507e+01
-8.229999999999999716e+01,-5.417084405286999527e+01
-8.228000000000000114e+01,-5.415767981373200257e+01
-8.226000000000000512e+01,-5.414451557459400277e+01
-8.223999999999999488e+01,-5.413135133545599587e+01
-8.221999999999999886e+01,-5.411818709631800317e+01
-8.220000000000000284e+01,-5.410502285718000337e+01
-8.217999999999999261e+01,-5.409185861804199646e+01
-8.215999999999999659e+01,-5.407869437890399666e+01
-8.214000000000000057e+01,-5.406553013976600397e+01
-8.212000000000000455e+01,-5.405236590062800417e+01
-8.209999999999999432e+01,-5.403920166148999726e+01
-8.207999999999999829e+01,-5.402603742235199746e+01
-8.206000000000000227e+01,-5.401287318321400477e+01
-8.203999999999999204e+01,-5.399970894407599786e+01
-8.201999999999999602e+01,-5.398654470493799806e+01
-8.200000000000000000e+01,-5.397338046579999826e+01
-8.198000000000000398e+01,-5.396021622666200557e+01
-8.195999999999999375e+01,-5.394705198752399866e+01
-8.193999999999999773e+01,-5.393388774838599886e+01
-8.192000000000000171e+01,-5.392072350924799906e+01
-8.190000000000000568e+01,-5.390755927011000637e+01
-8.187999999999999545e+01,-5.389439503097199946e+01
-8.185999999999999943e+01,-5.388123079183399966e+01
-8.184000000000000341e+01,-5.386806655269599986e+01
-8.181999999999999318e+01,-5.385490231355799295e+01
-8.179999999999999716e+01,-5.384173807442000026e+01
-8.178000000000000114e+01,-5.382857383528200046e+01
-8.176000000000000512e+01,-5.381540959614400066e+01
-8.173999999999999488e+01,-5.380224535700599375e+01
-8.171999999999999886e+01,-5.378908111786800106e+01
-8.170000000000000284e+01,-5.377591687873000126e+01
-8.167999999999999261e+01,-5.376275263959199435e+01
-8.165999999999999659e+01,-5.374958840045400166e+01
-8.164000000000000057e+01,-5.373642416131600186e+01
-8.162000000000000455e+01,-5.372325992217800206e+01
-8.159999999999999432e+01,-5.371009568303999515e+01
-8.157999999999999829e+01,-5.369693144390200246e+01
-8.156000000000000227e+01,-5.368376720476400266e+01
-8.153999999999999204e+01,-5.367060296562599575e+01
-8.151999999999999602e+01,-5.365743872648799595e+01
-8.150000000000000000e+01,-5.364427448735000326e+01
-8.148000000000000398e+01,-5.363111024821200346e+01
-8.145999999999999375e+01,-5.361794600907399655e+01
-8.143999999999999773e+01,-5.360478176993599675e+01
-8.142000000000000171e+01,-5.359161753079800405e+01
-8.140000000000000568e+01,-5.357845329166000425e+01
-8.137999999999999545e+01,-5.356528905252199735e+01
-8.135999999999999943e+01,-5.355212481338399755e+01
-8.134000000000000341e+01,-5.353896057424600485e+01
-8.131999999999999318e+01,-5.352579633510799795e+01
-8.129999999999999716e+01,-5.351263209596999815e+01
-8.128000000000000114e+01,-5.349946785683199835e+01
-8.126000000000000512e+01,-5.348630361769400565e+01
-8.123999999999999488e+01,-5.347313937855599875e+01
-8.121999999999999886e+01,-5.345997513941799895e+01
-8.120000000000000284e+01,-5.344681090027999915e+01
-8.117999999999999261e+01,-5.343364666114199224e+01
-8.115999999999999659e+01,-5.342048242200399955e+01
-8.114000000000000057e+01,-5.340731818286599974e+01
-8.112000000000000455e+01,-5.339415394372799994e+01
-8.109999999999999432e+01,-5.338098970459000014e+01
-8.107999999999999829e+01,-5.336782546545200034e+01
-8.106000000000000227e+01,-5.335466122631400054e+01
-8.103999999999999204e+01,-5.334149698717599364e+01
-8.101999999999999602e+01,-5.332833274803800094e+01
-8.100000000000000000e+01,-5.331516850890000114e+01
-8.098000000000000398e+01,-5.330200426976200134e+01
-8.095999999999999375e+01,-5.328884003062399444e+01
-8.093999999999999773e+01,-5.327567579148600174e+01
-8.092000000000000171e+01,-5.326251155234800194e+01
-8.090000000000000568e+01,-5.324934731321000214e+01
-8.087999999999999545e+01,-5.323618307407199524e+01
-8.085999999999999943e+01,-5.322301883493400254e+01
-8.084000000000000341e+01,-5.320985459579600274e+01
-8.081999999999999318e+01,-5.319669035665799584e+01
-8.079999999999999716e+01,-5.318352611751999603e+01
-8.078000000000000114e+01,-5.317036187838200334e+01
-8.076000000000000512e+01,-5.315719763924400354e+01
-8.073999999999999488e+01,-5.314403340010599663e+01
-8.071999999999999886e+01,-5.313086916096799683e+01
-8.070000000000000284e+01,-5.311770492183000414e+01
-8.067999999999999261e+01,-5.310454068269199723e+01
-8.065999999999999659e+01,-5.309137644355399743e+01
-8.064000000000000057e+01,-5.307821220441599763e+01
-8.062000000000000455e+01,-5.306504796527800494e+01
-8.059999999999999432e+01,-5.305188372613999803e+01
-8.057999999999999829e+01,-5.303871948700199823e+01
-8.056000000000000227e+01,-5.302555524786399843e+01
-8.053999999999999204e+01,-5.301239100872599863e+01
-8.051999999999999602e+01,-5.299922676958799883e+01
-8.050000000000000000e+01,-5.298606253044999903e+01
-8.048000000000000398e+01,-5.297289829131200634e+01
-8.045999999999999375e+01,-5.295973405217399943e+01
-8.043999999999999773e+01,-5.294656981303599963e+01
-8.042000000000000171e+01,-5.293340557389799983e+01
-8.040000000000000568e+01,-5.292024133476000713e+01
-8.037999999999999545e+01,-5.290707709562200023e+01
-8.035999999999999943e+01,-5.289391285648400043e+01
-8.034000000000000341e+01,-5.288074861734600063e+01
-8.031999999999999318e+01,-5.286758437820799372e+01
-8.029999999999999716e+01,-5.285442013907000103e+01
