tau_code_units,ps
-6.650000000000000000e+01,-4.377109513385000383e+01
-6.639999999999999147e+01,-4.370527393815999773e+01
-6.629999999999999716e+01,-4.363945274246999873e+01
-6.620000000000000284e+01,-4.357363154677999972e+01
-6.609999999999999432e+01,-4.350781035108999362e+01
-6.600000000000000000e+01,-4.344198915540000172e+01
-6.589999999999999147e+01,-4.337616795970999561e+01
-6.579999999999999716e+01,-4.331034676401999661e+01
-6.570000000000000284e+01,-4.324452556833000472e+01
-6.559999999999999432e+01,-4.317870437263999861e+01
-6.550000000000000000e+01,-4.311288317694999961e+01
-6.539999999999999147e+01,-4.304706198125999350e+01
-6.529999999999999716e+01,-4.298124078557000161e+01
-6.520000000000000284e+01,-4.291541958988000260e+01
-6.509999999999999432e+01,-4.284959839418999650e+01
-6.500000000000000000e+01,-4.278377719849999750e+01
-6.489999999999999147e+01,-4.271795600280999139e+01
-6.479999999999999716e+01,-4.265213480711999949e+01
-6.470000000000000284e+01,-4.258631361143000049e+01
-6.459999999999999432e+01,-4.252049241573999439e+01
-6.450000000000000000e+01,-4.245467122005000249e+01
-6.439999999999999147e+01,-4.238885002435999638e+01
-6.429999999999999716e+01,-4.232302882866999738e+01
-6.420000000000000284e+01,-4.225720763298000549e+01
-6.409999999999999432e+01,-4.219138643728999938e+01
-6.400000000000000000e+01,-4.212556524160000038e+01
-6.389999999999999858e+01,-4.205974404591000138e+01
-6.379999999999999716e+01,-4.199392285021999527e+01
-6.369999999999999574e+01,-4.192810165452999627e+01
-6.359999999999999432e+01,-4.186228045883999727e+01
-6.350000000000000000e+01,-4.179645926314999826e+01
-6.339999999999999858e+01,-4.173063806745999926e+01
-6.329999999999999716e+01,-4.166481687177000026e+01
-6.319999999999999574e+01,-4.159899567607999415e+01
-6.309999999999999432e+01,-4.153317448038999515e+01
-6.300000000000000000e+01,-4.146735328470000326e+01
-6.289999999999999858e+01,-4.140153208900999715e+01
-6.279999999999999716e+01,-4.133571089331999815e+01
-6.269999999999999574e+01,-4.126988969762999915e+01
-6.259999999999999432e+01,-4.120406850194000015e+01
-6.250000000000000000e+01,-4.113824730625000115e+01
-6.239999999999999858e+01,-4.107242611056000214e+01
-6.229999999999999716e+01,-4.100660491486999604e+01
-6.219999999999999574e+01,-4.094078371917999704e+01
-6.209999999999999432e+01,-4.087496252348999803e+01
-6.200000000000000000e+01,-4.080914132779999903e+01
-6.189999999999999858e+01,-4.074332013211000003e+01
-6.179999999999999716e+01,-4.067749893642000103e+01
-6.169999999999999574e+01,-4.061167774072999492e+01
-6.159999999999999432e+01,-4.054585654503999592e+01
-6.150000000000000000e+01,-4.048003534934999692e+01
-6.139999999999999858e+01,-4.041421415365999792e+01
-6.129999999999999716e+01,-4.034839295796999892e+01
-6.119999999999999574e+01,-4.028257176227999992e+01
-6.109999999999999432e+01,-4.021675056658999381e+01
-6.100000000000000000e+01,-4.015092937090000191e+01
-6.089999999999999858e+01,-4.008510817521000291e+01
-6.079999999999999716e+01,-4.001928697951999681e+01
-6.069999999999999574e+01,-3.995346578382999780e+01
-6.059999999999999432e+01,-3.988764458813999880e+01
-6.050000000000000000e+01,-3.982182339244999980e+01
-6.039999999999999858e+01,-3.975600219676000080e+01
-6.029999999999999716e+01,-3.969018100107000180e+01
-6.019999999999999574e+01,-3.962435980537999569e+01
-6.009999999999999432e+01,-3.955853860968999669e+01
-6.000000000000000000e+01,-3.949271741399999769e+01
-5.989999999999999858e+01,-3.942689621830999869e+01
-5.979999999999999716e+01,-3.936107502261999969e+01
-5.969999999999999574e+01,-3.929525382693000068e+01
-5.959999999999999432e+01,-3.922943263123999458e+01
-5.950000000000000000e+01,-3.916361143555000268e+01
-5.939999999999999858e+01,-3.909779023985999657e+01
-5.929999999999999716e+01,-3.903196904416999757e+01
-5.919999999999999574e+01,-3.896614784847999857e+01
-5.909999999999999432e+01,-3.890032665278999957e+01
-5.900000000000000000e+01,-3.883450545710000057e+01
-5.889999999999999858e+01,-3.876868426141000157e+01
-5.879999999999999716e+01,-3.870286306571999546e+01
-5.869999999999999574e+01,-3.863704187002999646e+01
-5.859999999999999432e+01,-3.857122067433999746e+01
-5.850000000000000000e+01,-3.850539947864999846e+01
-5.839999999999999858e+01,-3.843957828295999946e+01
-5.829999999999999716e+01,-3.837375708727000045e+01
-5.819999999999999574e+01,-3.830793589157999435e+01
-5.809999999999999432e+01,-3.824211469588999535e+01
-5.800000000000000000e+01,-3.817629350020000345e+01
-5.789999999999999858e+01,-3.811047230450999734e+01
-5.779999999999999716e+01,-3.804465110881999834e+01
-5.769999999999999574e+01,-3.797882991312999934e+01
-5.759999999999999432e+01,-3.791300871743999323e+01
-5.750000000000000000e+01,-3.784718752175000134e+01
-5.739999999999999858e+01,-3.778136632606000234e+01
-5.729999999999999716e+01,-3.771554513036999623e+01
-5.719999999999999574e+01,-3.764972393467999723e+01
-5.709999999999999432e+01,-3.758390273898999823e+01
-5.700000000000000000e+01,-3.751808154329999923e+01
-5.689999999999999858e+01,-3.745226034761000022e+01
-5.679999999999999716e+01,-3.738643915192000122e+01
-5.669999999999999574e+01,-3.732061795622999512e+01
-5.659999999999999432e+01,-3.725479676053999611e+01
-5.650000000000000000e+01,-3.718897556484999711e+01
-5.639999999999999858e+01,-3.712315436915999811e+01
-5.629999999999999716e+01,-3.705733317346999911e+01
-5.619999999999999574e+01,-3.699151197778000011e+01
-5.609999999999999432e+01,-3.692569078208999400e+01
-5.600000000000000000e+01,-3.685986958640000211e+01
-5.589999999999999858e+01,-3.679404839070999600e+01
-5.579999999999999716e+01,-3.672822719501999700e+01
-5.569999999999999574e+01,-3.666240599932999800e+01
-5.559999999999999432e+01,-3.659658480363999900e+01
-5.549999999999999289e+01,-3.653076360794999289e+01
-5.539999999999999858e+01,-3.646494241226000099e+01
-5.529999999999999716e+01,-3.639912121657000199e+01
-5.519999999999999574e+01,-3.633330002087999588e+01
-5.509999999999999432e+01,-3.626747882518999688e+01
-5.499999999999999289e+01,-3.620165762949999788e+01
-5.489999999999999858e+01,-3.613583643380999888e+01
-5.479999999999999716e+01,-3.607001523811999988e+01
-5.469999999999999574e+01,-3.600419404243000088e+01
-5.459999999999999432e+01,-3.593837284673999477e+01
-5.449999999999999289e+01,-3.587255165104999577e+01
-5.439999999999999858e+01,-3.580673045535999677e+01
-5.429999999999999716e+01,-3.574090925966999777e+01
-5.419999999999999574e+01,-3.567508806397999876e+01
-5.409999999999999432e+01,-3.560926686828999976e+01
-5.399999999999999289e+01,-3.554344567259999366e+01
-5.389999999999999858e+01,-3.547762447691000176e+01
-5.379999999999999716e+01,-3.541180328121999565e+01
-5.369999999999999574e+01,-3.534598208552999665e+01
-5.359999999999999432e+01,-3.528016088983999765e+01
-5.349999999999999289e+01,-3.521433969414999865e+01
-5.339999999999999858e+01,-3.514851849845999965e+01
-5.329999999999999716e+01,-3.508269730277000065e+01
-5.319999999999999574e+01,-3.501687610707999454e+01
-5.309999999999999432e+01,-3.495105491138999554e+01
-5.299999999999999289e+01,-3.488523371569999654e+01
-5.289999999999999858e+01,-3.481941252000999754e+01
-5.279999999999999716e+01,-3.475359132431999853e+01
-5.269999999999999574e+01,-3.468777012862999953e+01
-5.259999999999999432e+01,-3.462194893293999343e+01
-5.249999999999999289e+01,-3.455612773724999442e+01
-5.239999999999999858e+01,-3.449030654156000253e+01
-5.229999999999999716e+01,-3.442448534586999642e+01
-5.219999999999999574e+01,-3.435866415017999742e+01
-5.209999999999999432e+01,-3.429284295448999842e+01
-5.199999999999999289e+01,-3.422702175879999231e+01
-5.189999999999999858e+01,-3.416120056311000042e+01
-5.179999999999999716e+01,-3.409537936742000142e+01
-5.169999999999999574e+01,-3.402955817172999531e+01
-5.159999999999999432e+01,-3.396373697603999631e+01
-5.149999999999999289e+01,-3.389791578034999731e+01
-5.139999999999999858e+01,-3.383209458465999830e+01
-5.129999999999999716e+01,-3.376627338896999930e+01
-5.119999999999999574e+01,-3.370045219328000030e+01
-5.109999999999999432e+01,-3.363463099758999419e+01
-5.099999999999999289e+01,-3.356880980189999519e+01
-5.089999999999999858e+01,-3.350298860620999619e+01
-5.079999999999999716e+01,-3.343716741051999719e+01
-5.069999999999999574e+01,-3.337134621482999819e+01
-5.059999999999999432e+01,-3.330552501913999919e+01
-5.049999999999999289e+01,-3.323970382344999308e+01
-5.039999999999999858e+01,-3.317388262776000118e+01
-5.029999999999999716e+01,-3.310806143206999508e+01
-5.019999999999999574e+01,-3.304224023637999608e+01
-5.009999999999999432e+01,-3.297641904068999708e+01
-4.999999999999999289e+01,-3.291059784499999807e+01
-4.989999999999999858e+01,-3.284477664930999907e+01
-4.979999999999999716e+01,-3.277895545362000007e+01
-4.969999999999999574e+01,-3.271313425792999396e+01
-4.959999999999999432e+01,-3.264731306223999496e+01
-4.949999999999999289e+01,-3.258149186654999596e+01
-4.939999999999999858e+01,-3.251567067085999696e+01
-4.929999999999999716e+01,-3.244984947516999796e+01
-4.919999999999999574e+01,-3.238402827947999896e+01
-4.909999999999999432e+01,-3.231820708378999996e+01
-4.899999999999999289e+01,-3.225238588809999385e+01
-4.889999999999999858e+01,-3.218656469241000195e+01
-4.879999999999999716e+01,-3.212074349671999585e+01
-4.869999999999999574e+01,-3.205492230102999685e+01
-4.859999999999999432e+01,-3.198910110533999784e+01
-4.849999999999999289e+01,-3.192327990964999529e+01
-4.839999999999999858e+01,-3.185745871395999984e+01
-4.829999999999999716e+01,-3.179163751826999729e+01
-4.819999999999999574e+01,-3.172581632257999829e+01
-4.809999999999999432e+01,-3.165999512688999573e+01
-4.799999999999999289e+01,-3.159417393119999673e+01
-4.789999999999999858e+01,-3.152835273550999773e+01
-4.779999999999999716e+01,-3.146253153981999873e+01
-4.769999999999999574e+01,-3.139671034412999617e+01
-4.759999999999999432e+01,-3.133088914843999717e+01
-4.749999999999999289e+01,-3.126506795274999462e+01
-4.739999999999999858e+01,-3.119924675705999917e+01
-4.729999999999999716e+01,-3.113342556137000017e+01
-4.719999999999999574e+01,-3.106760436567999761e+01
-4.709999999999999432e+01,-3.100178316998999506e+01
-4.699999999999999289e+01,-3.093596197429999606e+01
-4.689999999999999858e+01,-3.087014077861000061e+01
-4.679999999999999716e+01,-3.080431958291999806e+01
-4.669999999999999574e+01,-3.073849838722999905e+01
-4.659999999999999432e+01,-3.067267719153999650e+01
-4.649999999999999289e+01,-3.060685599584999395e+01
-4.639999999999999858e+01,-3.054103480015999850e+01
-4.629999999999999716e+01,-3.047521360446999950e+01
-4.619999999999999574e+01,-3.040939240877999694e+01
-4.609999999999999432e+01,-3.034357121308999794e+01
-4.599999999999999289e+01,-3.027775001739999539e+01
-4.589999999999999858e+01,-3.021192882170999994e+01
-4.579999999999999716e+01,-3.014610762601999738e+01
-4.569999999999999574e+01,-3.008028643032999838e+01
-4.559999999999999432e+01,-3.001446523463999583e+01
-4.549999999999999289e+01,-2.994864403894999683e+01
-4.539999999999999858e+01,-2.988282284325999782e+01
-4.529999999999999716e+01,-2.981700164756999882e+01
-4.519999999999999574e+01,-2.975118045187999627e+01
-4.509999999999999432e+01,-2.968535925618999727e+01
-4.499999999999999289e+01,-2.961953806049999471e+01
-4.489999999999999858e+01,-2.955371686480999927e+01
-4.479999999999999716e+01,-2.948789566911999671e+01
-4.469999999999999574e+01,-2.942207447342999771e+01
-4.459999999999999432e+01,-2.935625327773999516e+01
-4.449999999999999289e+01,-2.929043208204999615e+01
-4.439999999999999858e+01,-2.922461088636000071e+01
-4.429999999999999716e+01,-2.915878969066999815e+01
-4.419999999999999574e+01,-2.909296849497999915e+01
-4.409999999999999432e+01,-2.902714729928999660e+01
-4.399999999999999289e+01,-2.896132610359999404e+01
-4.389999999999999858e+01,-2.889550490790999859e+01
-4.379999999999999716e+01,-2.882968371221999959e+01
-4.369999999999999574e+01,-2.876386251652999704e+01
-4.359999999999999432e+01,-2.869804132083999804e+01
-4.349999999999999289e+01,-2.863222012514999548e+01
-4.339999999999999858e+01,-2.856639892946000003e+01
-4.329999999999999716e+01,-2.850057773376999748e+01
-4.319999999999999574e+01,-2.843475653807999848e+01
-4.309999999999999432e+01,-2.836893534238999592e+01
-4.299999999999999289e+01,-2.830311414669999692e+01
-4.289999999999999858e+01,-2.823729295100999792e+01
-4.279999999999999716e+01,-2.817147175531999892e+01
-4.269999999999999574e+01,-2.810565055962999637e+01
-4.259999999999999432e+01,-2.803982936393999736e+01
-4.249999999999999289e+01,-2.797400816824999481e+01
-4.239999999999999858e+01,-2.790818697255999936e+01
-4.229999999999999716e+01,-2.784236577686999681e+01
-4.219999999999999574e+01,-2.777654458117999781e+01
-4.209999999999999432e+01,-2.771072338548999525e+01
-4.199999999999999289e+01,-2.764490218979999625e+01
-4.189999999999999858e+01,-2.757908099411000080e+01
-4.179999999999999716e+01,-2.751325979841999825e+01
-4.169999999999999574e+01,-2.744743860272999569e+01
-4.159999999999999432e+01,-2.738161740703999669e+01
-4.149999999999999289e+01,-2.731579621134999414e+01
-4.139999999999999858e+01,-2.724997501565999869e+01
-4.129999999999999716e+01,-2.718415381996999969e+01
-4.119999999999999574e+01,-2.711833262427999713e+01
-4.109999999999999432e+01,-2.705251142858999813e+01
-4.099999999999999289e+01,-2.698669023289999558e+01
-4.089999999999999858e+01,-2.692086903721000013e+01
-4.079999999999999716e+01,-2.685504784151999758e+01
-4.069999999999999574e+01,-2.678922664582999857e+01
-4.059999999999999432e+01,-2.672340545013999602e+01
-4.049999999999999289e+01,-2.665758425444999702e+01
-4.039999999999999858e+01,-2.659176305875999802e+01
-4.029999999999999716e+01,-2.652594186306999902e+01
-4.019999999999999574e+01,-2.646012066737999646e+01
-4.009999999999999432e+01,-2.639429947168999746e+01
-3.999999999999999289e+01,-2.632847827599999491e+01
-3.989999999999999858e+01,-2.626265708030999946e+01
-3.979999999999999716e+01,-2.619683588461999690e+01
-3.969999999999999574e+01,-2.613101468892999790e+01
-3.959999999999999432e+01,-2.606519349323999535e+01
-3.949999999999999289e+01,-2.599937229754999635e+01
-3.939999999999999858e+01,-2.593355110186000090e+01
-3.929999999999999716e+01,-2.586772990616999834e+01
-3.919999999999999574e+01,-2.580190871047999579e+01
-3.909999999999999432e+01,-2.573608751478999679e+01
-3.899999999999999289e+01,-2.567026631909999423e+01
-3.889999999999999858e+01,-2.560444512340999879e+01
-3.879999999999999716e+01,-2.553862392771999978e+01
-3.869999999999999574e+01,-2.547280273202999723e+01
-3.859999999999999432e+01,-2.540698153633999823e+01
-3.849999999999999289e+01,-2.534116034064999567e+01
-3.839999999999999858e+01,-2.527533914496000023e+01
-3.829999999999999716e+01,-2.520951794926999767e+01
-3.819999999999999574e+01,-2.514369675357999867e+01
-3.809999999999999432e+01,-2.507787555788999612e+01
-3.799999999999999289e+01,-2.501205436219999712e+01
-3.789999999999999858e+01,-2.494623316650999811e+01
-3.779999999999999716e+01,-2.488041197081999911e+01
-3.769999999999999574e+01,-2.481459077512999656e+01
-3.759999999999999432e+01,-2.474876957943999756e+01
-3.749999999999999289e+01,-2.468294838374999500e+01
-3.739999999999999858e+01,-2.461712718805999955e+01
-3.729999999999999716e+01,-2.455130599236999700e+01
-3.719999999999999574e+01,-2.448548479667999800e+01
-3.709999999999999432e+01,-2.441966360098999544e+01
-3.699999999999999289e+01,-2.435384240529999644e+01
-3.689999999999999858e+01,-2.428802120961000099e+01
-3.679999999999999716e+01,-2.422220001391999844e+01
-3.669999999999999574e+01,-2.415637881822999589e+01
-3.659999999999999432e+01,-2.409055762253999688e+01
-3.649999999999999289e+01,-2.402473642684999433e+01
-3.639999999999999858e+01,-2.395891523115999888e+01
-3.629999999999999716e+01,-2.389309403546999988e+01
-3.619999999999999574e+01,-2.382727283977999733e+01
-3.609999999999999432e+01,-2.376145164408999477e+01
-3.599999999999999289e+01,-2.369563044839999577e+01
-3.589999999999999858e+01,-2.362980925271000032e+01
-3.579999999999999716e+01,-2.356398805701999777e+01
-3.569999999999999574e+01,-2.349816686132999877e+01
-3.559999999999999432e+01,-2.343234566563999621e+01
-3.549999999999999289e+01,-2.336652446994999721e+01
-3.539999999999999858e+01,-2.330070327425999821e+01
-3.529999999999999716e+01,-2.323488207856999921e+01
-3.519999999999999574e+01,-2.316906088287999665e+01
-3.509999999999999432e+01,-2.310323968718999765e+01
-3.499999999999999289e+01,-2.303741849149999510e+01
-3.489999999999999858e+01,-2.297159729580999965e+01
-3.479999999999999716e+01,-2.290577610011999710e+01
-3.469999999999999574e+01,-2.283995490442999809e+01
-3.459999999999999432e+01,-2.277413370873999554e+01
-3.449999999999999289e+01,-2.270831251304999654e+01
-3.439999999999999858e+01,-2.264249131735999754e+01
-3.429999999999999716e+01,-2.257667012166999854e+01
-3.419999999999999574e+01,-2.251084892597999598e+01
-3.409999999999999432e+01,-2.244502773028999698e+01
-3.399999999999999289e+01,-2.237920653459999443e+01
-3.389999999999999858e+01,-2.231338533890999898e+01
-3.379999999999999716e+01,-2.224756414321999998e+01
-3.369999999999999574e+01,-2.218174294752999742e+01
-3.359999999999999432e+01,-2.211592175183999487e+01
-3.349999999999999289e+01,-2.205010055614999587e+01
-3.339999999999999858e+01,-2.198427936046000042e+01
-3.329999999999999716e+01,-2.191845816476999786e+01
-3.319999999999999574e+01,-2.185263696907999886e+01
-3.309999999999999432e+01,-2.178681577338999631e+01
-3.299999999999999289e+01,-2.172099457769999376e+01
-3.289999999999999858e+01,-2.165517338200999831e+01
-3.279999999999999716e+01,-2.158935218631999930e+01
-3.269999999999999574e+01,-2.152353099062999675e+01
-3.259999999999999432e+01,-2.145770979493999775e+01
-3.249999999999999289e+01,-2.139188859924999520e+01
-3.239999999999999858e+01,-2.132606740355999975e+01
-3.229999999999999716e+01,-2.126024620786999719e+01
-3.219999999999999574e+01,-2.119442501217999819e+01
-3.209999999999999432e+01,-2.112860381648999564e+01
-3.199999999999999645e+01,-2.106278262079999664e+01
-3.189999999999999503e+01,-2.099696142510999763e+01
-3.179999999999999361e+01,-2.093114022941999508e+01
-3.169999999999999574e+01,-2.086531903372999608e+01
-3.159999999999999432e+01,-2.079949783803999708e+01
-3.149999999999999645e+01,-2.073367664234999808e+01
-3.139999999999999503e+01,-2.066785544665999552e+01
-3.129999999999999361e+01,-2.060203425096999652e+01
-3.119999999999999574e+01,-2.053621305527999752e+01
-3.109999999999999432e+01,-2.047039185958999497e+01
-3.099999999999999645e+01,-2.040457066389999952e+01
-3.089999999999999503e+01,-2.033874946820999696e+01
-3.079999999999999361e+01,-2.027292827251999441e+01
-3.069999999999999574e+01,-2.020710707682999896e+01
-3.059999999999999432e+01,-2.014128588113999641e+01
-3.049999999999999645e+01,-2.007546468544999740e+01
-3.039999999999999503e+01,-2.000964348975999840e+01
-3.029999999999999361e+01,-1.994382229406999585e+01
-3.019999999999999574e+01,-1.987800109837999685e+01
-3.009999999999999432e+01,-1.981217990268999785e+01
-2.999999999999999645e+01,-1.974635870699999884e+01
-2.989999999999999503e+01,-1.968053751130999629e+01
-2.979999999999999361e+01,-1.961471631561999729e+01
-2.969999999999999574e+01,-1.954889511992999829e+01
-2.959999999999999432e+01,-1.948307392423999573e+01
-2.949999999999999645e+01,-1.941725272854999673e+01
-2.939999999999999503e+01,-1.935143153285999773e+01
-2.929999999999999361e+01,-1.928561033716999518e+01
-2.919999999999999574e+01,-1.921978914147999618e+01
-2.909999999999999432e+01,-1.915396794578999717e+01
-2.899999999999999645e+01,-1.908814675009999817e+01
-2.889999999999999503e+01,-1.902232555440999562e+01
-2.879999999999999361e+01,-1.895650435871999662e+01
-2.869999999999999574e+01,-1.889068316302999762e+01
-2.859999999999999432e+01,-1.882486196733999506e+01
-2.849999999999999645e+01,-1.875904077164999606e+01
-2.839999999999999503e+01,-1.869321957595999706e+01
-2.829999999999999361e+01,-1.862739838026999450e+01
-2.819999999999999574e+01,-1.856157718457999906e+01
-2.809999999999999432e+01,-1.849575598888999650e+01
-2.799999999999999645e+01,-1.842993479319999750e+01
-2.789999999999999503e+01,-1.836411359750999850e+01
-2.779999999999999361e+01,-1.829829240181999594e+01
-2.769999999999999574e+01,-1.823247120612999694e+01
-2.759999999999999432e+01,-1.816665001043999794e+01
-2.749999999999999645e+01,-1.810082881474999894e+01
-2.739999999999999503e+01,-1.803500761905999639e+01
-2.729999999999999361e+01,-1.796918642336999739e+01
-2.719999999999999574e+01,-1.790336522767999838e+01
-2.709999999999999432e+01,-1.783754403198999583e+01
-2.699999999999999645e+01,-1.777172283629999683e+01
-2.689999999999999503e+01,-1.770590164060999783e+01
-2.679999999999999361e+01,-1.764008044491999527e+01
-2.669999999999999574e+01,-1.757425924922999627e+01
-2.659999999999999432e+01,-1.750843805353999727e+01
-2.649999999999999645e+01,-1.744261685784999827e+01
-2.639999999999999503e+01,-1.737679566215999571e+01
-2.629999999999999361e+01,-1.731097446646999671e+01
-2.619999999999999574e+01,-1.724515327077999771e+01
-2.609999999999999432e+01,-1.717933207508999516e+01
-2.599999999999999645e+01,-1.711351087939999616e+01
-2.589999999999999503e+01,-1.704768968370999715e+01
-2.579999999999999361e+01,-1.698186848801999460e+01
-2.569999999999999574e+01,-1.691604729232999560e+01
-2.559999999999999432e+01,-1.685022609663999660e+01
-2.549999999999999645e+01,-1.678440490094999760e+01
-2.539999999999999503e+01,-1.671858370525999860e+01
-2.529999999999999361e+01,-1.665276250956999604e+01
-2.519999999999999574e+01,-1.658694131387999704e+01
-2.509999999999999432e+01,-1.652112011818999804e+01
-2.499999999999999645e+01,-1.645529892249999904e+01
-2.489999999999999503e+01,-1.638947772680999648e+01
-2.479999999999999361e+01,-1.632365653111999748e+01
-2.469999999999999574e+01,-1.625783533542999848e+01
-2.459999999999999432e+01,-1.619201413973999593e+01
-2.449999999999999645e+01,-1.612619294404999692e+01
-2.439999999999999503e+01,-1.606037174835999792e+01
-2.429999999999999361e+01,-1.599455055266999537e+01
-2.419999999999999574e+01,-1.592872935697999814e+01
-2.409999999999999432e+01,-1.586290816128999559e+01
-2.399999999999999289e+01,-1.579708696559999481e+01
-2.389999999999999503e+01,-1.573126576990999759e+01
-2.379999999999999361e+01,-1.566544457421999681e+01
-2.369999999999999574e+01,-1.559962337852999781e+01
-2.359999999999999432e+01,-1.553380218283999703e+01
-2.349999999999999289e+01,-1.546798098714999625e+01
-2.339999999999999503e+01,-1.540215979145999725e+01
-2.329999999999999361e+01,-1.533633859576999647e+01
-2.319999999999999574e+01,-1.527051740007999747e+01
-2.309999999999999432e+01,-1.520469620438999669e+01
-2.299999999999999289e+01,-1.513887500869999592e+01
-2.289999999999999503e+01,-1.507305381300999692e+01
-2.279999999999999361e+01,-1.500723261731999614e+01
-2.269999999999999574e+01,-1.494141142162999714e+01
-2.259999999999999432e+01,-1.487559022593999636e+01
-2.249999999999999289e+01,-1.480976903024999558e+01
-2.239999999999999503e+01,-1.474394783455999658e+01
-2.229999999999999361e+01,-1.467812663886999580e+01
-2.219999999999999574e+01,-1.461230544317999680e+01
-2.209999999999999432e+01,-1.454648424748999602e+01
-2.199999999999999289e+01,-1.448066305179999524e+01
-2.189999999999999503e+01,-1.441484185610999624e+01
-2.179999999999999361e+01,-1.434902066041999547e+01
-2.169999999999999574e+01,-1.428319946472999646e+01
-2.159999999999999432e+01,-1.421737826903999569e+01
-2.149999999999999289e+01,-1.415155707334999491e+01
-2.139999999999999503e+01,-1.408573587765999768e+01
-2.129999999999999361e+01,-1.401991468196999513e+01
-2.119999999999999574e+01,-1.395409348627999790e+01
-2.109999999999999432e+01,-1.388827229058999713e+01
-2.099999999999999289e+01,-1.382245109489999457e+01
-2.089999999999999503e+01,-1.375662989920999735e+01
-2.079999999999999361e+01,-1.369080870351999657e+01
-2.069999999999999574e+01,-1.362498750782999757e+01
-2.059999999999999432e+01,-1.355916631213999679e+01
-2.049999999999999289e+01,-1.349334511644999601e+01
-2.039999999999999503e+01,-1.342752392075999701e+01
-2.029999999999999361e+01,-1.336170272506999623e+01
-2.019999999999999574e+01,-1.329588152937999723e+01
-2.009999999999999432e+01,-1.323006033368999645e+01
-1.999999999999999289e+01,-1.316423913799999568e+01
-1.989999999999999503e+01,-1.309841794230999668e+01
-1.979999999999999361e+01,-1.303259674661999590e+01
-1.969999999999999574e+01,-1.296677555092999690e+01
-1.959999999999999432e+01,-1.290095435523999612e+01
-1.949999999999999289e+01,-1.283513315954999534e+01
-1.939999999999999503e+01,-1.276931196385999634e+01
-1.929999999999999361e+01,-1.270349076816999556e+01
-1.919999999999999574e+01,-1.263766957247999656e+01
-1.909999999999999432e+01,-1.257184837678999578e+01
-1.899999999999999289e+01,-1.250602718109999500e+01
-1.889999999999999503e+01,-1.244020598540999600e+01
-1.879999999999999361e+01,-1.237438478971999523e+01
-1.869999999999999574e+01,-1.230856359402999800e+01
-1.859999999999999432e+01,-1.224274239833999722e+01
-1.849999999999999289e+01,-1.217692120264999467e+01
-1.839999999999999503e+01,-1.211110000695999744e+01
-1.829999999999999361e+01,-1.204527881126999667e+01
-1.819999999999999574e+01,-1.197945761557999766e+01
-1.809999999999999432e+01,-1.191363641988999689e+01
-1.799999999999999289e+01,-1.184781522419999611e+01
-1.789999999999999503e+01,-1.178199402850999711e+01
-1.779999999999999361e+01,-1.171617283281999633e+01
-1.769999999999999574e+01,-1.165035163712999733e+01
-1.759999999999999432e+01,-1.158453044143999655e+01
-1.749999999999999289e+01,-1.151870924574999577e+01
-1.739999999999999503e+01,-1.145288805005999677e+01
-1.729999999999999361e+01,-1.138706685436999599e+01
-1.719999999999999574e+01,-1.132124565867999699e+01
-1.709999999999999432e+01,-1.125542446298999621e+01
-1.699999999999999289e+01,-1.118960326729999544e+01
-1.689999999999999503e+01,-1.112378207160999644e+01
-1.679999999999999361e+01,-1.105796087591999566e+01
-1.669999999999999574e+01,-1.099213968022999666e+01
-1.659999999999999432e+01,-1.092631848453999588e+01
-1.649999999999999289e+01,-1.086049728884999510e+01
-1.639999999999999503e+01,-1.079467609315999610e+01
-1.629999999999999361e+01,-1.072885489746999532e+01
-1.619999999999999574e+01,-1.066303370177999810e+01
-1.609999999999999432e+01,-1.059721250608999554e+01
-1.599999999999999467e+01,-1.053139131039999654e+01
-1.589999999999999503e+01,-1.046557011470999754e+01
-1.579999999999999361e+01,-1.039974891901999676e+01
-1.569999999999999396e+01,-1.033392772332999598e+01
-1.559999999999999432e+01,-1.026810652763999698e+01
-1.549999999999999467e+01,-1.020228533194999621e+01
-1.539999999999999503e+01,-1.013646413625999720e+01
-1.529999999999999361e+01,-1.007064294056999643e+01
-1.519999999999999396e+01,-1.000482174487999565e+01
-1.509999999999999432e+01,-9.939000549189996647e+00
-1.499999999999999467e+01,-9.873179353499995869e+00
-1.489999999999999503e+01,-9.807358157809996868e+00
-1.479999999999999361e+01,-9.741536962119996090e+00
-1.469999999999999396e+01,-9.675715766429995313e+00
-1.459999999999999432e+01,-9.609894570739996311e+00
-1.449999999999999467e+01,-9.544073375049997310e+00
-1.439999999999999503e+01,-9.478252179359996532e+00
-1.429999999999999361e+01,-9.412430983669995754e+00
-1.419999999999999396e+01,-9.346609787979996753e+00
-1.409999999999999432e+01,-9.280788592289995975e+00
-1.399999999999999467e+01,-9.214967396599996974e+00
-1.389999999999999325e+01,-9.149146200909996196e+00
-1.379999999999999361e+01,-9.083325005219995418e+00
-1.369999999999999396e+01,-9.017503809529996417e+00
-1.359999999999999432e+01,-8.951682613839995639e+00
-1.349999999999999467e+01,-8.885861418149996638e+00
-1.339999999999999325e+01,-8.820040222459995860e+00
-1.329999999999999361e+01,-8.754219026769995082e+00
-1.319999999999999396e+01,-8.688397831079996081e+00
-1.309999999999999432e+01,-8.622576635389997080e+00
-1.299999999999999467e+01,-8.556755439699996302e+00
-1.289999999999999325e+01,-8.490934244009995524e+00
-1.279999999999999361e+01,-8.425113048319996523e+00
