t_code,t_ps,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-1.282800e+02,-8.443543e+01,-8.372151e-03,3.947174e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.282600e+02,-8.442227e+01,-8.372140e-03,-6.945670e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.282400e+02,-8.440910e+01,-8.372126e-03,-3.020519e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.282200e+02,-8.439594e+01,-8.372126e-03,-4.352055e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.282000e+02,-8.438277e+01,-8.372138e-03,-3.770991e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.281800e+02,-8.436961e+01,-8.372147e-03,-5.251604e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.281600e+02,-8.435644e+01,-8.372143e-03,-5.556536e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.281400e+02,-8.434328e+01,-8.372129e-03,-6.267197e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.281200e+02,-8.433012e+01,-8.372121e-03,-7.199780e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.281000e+02,-8.431695e+01,-8.372127e-03,-7.583486e-18,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.280800e+02,-8.430379e+01,-8.372138e-03,-8.693946e-18,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.280600e+02,-8.429062e+01,-8.372141e-03,-9.996683e-18,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.280400e+02,-8.427746e+01,-8.372131e-03,-1.071158e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.280200e+02,-8.426429e+01,-8.372119e-03,-1.183390e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.280000e+02,-8.425113e+01,-8.372117e-03,-1.209563e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.279800e+02,-8.423797e+01,-8.372126e-03,-1.213375e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.279600e+02,-8.422480e+01,-8.372134e-03,-1.334077e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.279400e+02,-8.421164e+01,-8.372131e-03,-1.227520e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.279200e+02,-8.419847e+01,-8.372119e-03,-1.229384e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.279000e+02,-8.418531e+01,-8.372110e-03,-1.214391e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.278800e+02,-8.417215e+01,-8.372114e-03,-1.374819e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.278600e+02,-8.415898e+01,-8.372123e-03,-1.420305e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.278400e+02,-8.414582e+01,-8.372126e-03,-1.565995e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.278200e+02,-8.413265e+01,-8.372118e-03,-1.658829e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.278000e+02,-8.411949e+01,-8.372107e-03,-1.487475e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.277800e+02,-8.410632e+01,-8.372105e-03,-1.556847e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.277600e+02,-8.409316e+01,-8.372112e-03,-1.631724e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.277400e+02,-8.408000e+01,-8.372119e-03,-1.598690e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.277200e+02,-8.406683e+01,-8.372117e-03,-1.703383e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.277000e+02,-8.405367e+01,-8.372107e-03,-2.005351e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.276800e+02,-8.404050e+01,-8.372100e-03,-2.200592e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.276600e+02,-8.402734e+01,-8.372103e-03,-2.380671e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.276400e+02,-8.401417e+01,-8.372111e-03,-2.374403e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.276200e+02,-8.400101e+01,-8.372114e-03,-2.262764e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.276000e+02,-8.398785e+01,-8.372109e-03,-2.272081e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.275800e+02,-8.397468e+01,-8.372100e-03,-2.266745e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.275600e+02,-8.396152e+01,-8.372098e-03,-2.292071e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.275400e+02,-8.394835e+01,-8.372104e-03,-2.178823e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.275200e+02,-8.393519e+01,-8.372111e-03,-2.231424e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.275000e+02,-8.392202e+01,-8.372111e-03,-2.422684e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.274800e+02,-8.390886e+01,-8.372103e-03,-2.150278e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.274600e+02,-8.389570e+01,-8.372097e-03,-2.191444e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
-1.274400e+02,-8.388253e+01,-8.372100e-03,-2.121055e-17,-1.110223e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.154701e+00
