t_code,t_ps,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-7.732000e+01,-5.089295e+01,-8.382123e-03,1.683224e-17,0.000000e+00,-1.565645e-03,-1.189395e-04,9.709053e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.730000e+01,-5.087978e+01,-8.382122e-03,1.707618e-17,0.000000e+00,-1.565647e-03,-1.189311e-04,9.708969e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.728000e+01,-5.086662e+01,-8.382121e-03,1.550409e-17,0.000000e+00,-1.565649e-03,-1.189220e-04,9.708885e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.726000e+01,-5.085346e+01,-8.382121e-03,1.675092e-17,0.000000e+00,-1.565650e-03,-1.189123e-04,9.708802e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.724000e+01,-5.084029e+01,-8.382120e-03,1.748276e-17,0.000000e+00,-1.565651e-03,-1.189021e-04,9.708718e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.722000e+01,-5.082713e+01,-8.382119e-03,1.647987e-17,0.000000e+00,-1.565651e-03,-1.188913e-04,9.708634e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.720000e+01,-5.081396e+01,-8.382118e-03,1.593777e-17,0.000000e+00,-1.565651e-03,-1.188800e-04,9.708551e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.718000e+01,-5.080080e+01,-8.382118e-03,1.642566e-17,0.000000e+00,-1.565651e-03,-1.188681e-04,9.708467e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.716000e+01,-5.078763e+01,-8.382117e-03,1.750987e-17,0.000000e+00,-1.565649e-03,-1.188558e-04,9.708384e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.714000e+01,-5.077447e+01,-8.382116e-03,1.910906e-17,0.000000e+00,-1.565648e-03,-1.188430e-04,9.708301e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.712000e+01,-5.076131e+01,-8.382115e-03,2.049142e-17,0.000000e+00,-1.565646e-03,-1.188298e-04,9.708217e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.710000e+01,-5.074814e+01,-8.382114e-03,2.103352e-17,0.000000e+00,-1.565643e-03,-1.188161e-04,9.708134e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.708000e+01,-5.073498e+01,-8.382114e-03,2.016616e-17,0.000000e+00,-1.565640e-03,-1.188021e-04,9.708051e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.706000e+01,-5.072181e+01,-8.382113e-03,2.162983e-17,0.000000e+00,-1.565636e-03,-1.187877e-04,9.707967e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
